,,,,,,,,,,
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,ExFreePoolWithTag,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,IoGetAttachedDeviceReference,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,IoWMIRegistrationControl,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,IofCompleteRequest,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,KeLowerIrql,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,KfRaiseIrql,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,MmGetSystemRoutineAddress,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,MmMapLockedPagesSpecifyCache,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,ObfDereferenceObject,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
Udecx.sys,51200,1,1050719191,2003-04-19T02:26:31.000Z,imports,ntoskrnl.dll,RtlCompareMemory,f920ff63ad376001d8946fa22a8b598d,f2f95f9352cc89cd2e68d9483a82a3f789627a0472da9dfbce0e2245b2055d11,c:\Windows\WinSxS\amd64_microsoft-windows-usb-ude-classextension_31bf3856ad364e35_10.0.18362.1_none_b0c796bbe4104ea3\Udecx.sys
