,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21600111,1610612741,CHI,Chicago,202710,Jimmy Butler,F,,11:45,103.5,103.8,89.4,96.0,14.1,7.8,0.286,1.0,16.7,0.0,0.0,0.0,16.7,0.3329999999999999,0.5489999999999999,0.357,0.356,108.08,104.16,86.8,26,0.175
1,21600111,1610612741,CHI,Chicago,201959,Taj Gibson,F,,8:02,116.3,111.1,80.8,87.5,35.4,23.6,0.1669999999999999,0.0,25.0,0.1,0.143,0.118,0.0,0.3329999999999999,0.3329999999999999,0.15,0.156,103.11,101.56,84.63,18,0.138
2,21600111,1610612741,CHI,Chicago,201577,Robin Lopez,C,,9:49,108.7,109.1,83.9,90.9,24.8,18.2,0.0,0.0,0.0,0.0,0.1669999999999999,0.087,0.0,0.5,0.5,0.083,0.083,112.27,107.57,89.64,22,0.032
3,21600111,1610612741,CHI,Chicago,2548,Dwyane Wade,G,,8:02,116.3,111.1,80.8,87.5,35.4,23.6,0.2,0.0,14.3,0.1,0.0,0.059,0.0,0.4,0.51,0.3,0.312,103.11,101.56,84.63,18,0.19
4,21600111,1610612741,CHI,Chicago,200765,Rajon Rondo,G,,6:06,128.8,121.4,69.8,76.9,59.0,44.5,0.3329999999999999,0.0,100.0,0.0,0.1669999999999999,0.077,0.0,0.0,0.0,0.0,0.0,108.28,106.23,88.52,14,0.098
5,21600111,1610612741,CHI,Chicago,203477,Isaiah Canaan,,,5:39,77.6,76.9,111.8,116.7,-34.2,-39.7,1.0,0.0,20.0,0.0,0.143,0.071,0.0,0.75,0.75,0.308,0.311,107.86,106.16,88.47,13,0.256
6,21600111,1610612741,CHI,Chicago,203926,Doug McDermott,,,3:43,78.8,77.8,105.0,111.1,-26.2,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.111,0.113,118.82,116.23,96.86,9,0.0
7,21600111,1610612741,CHI,Chicago,202703,Nikola Mirotic,,,3:43,78.8,77.8,105.0,111.1,-26.2,-33.3,0.0,0.0,0.0,0.0,0.1669999999999999,0.1,0.0,0.0,0.0,0.111,0.113,118.82,116.23,96.86,9,-0.091
8,21600111,1610612741,CHI,Chicago,1626171,Bobby Portis,,,1:56,75.0,75.0,133.3,133.3,-58.3,-58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,86.82,86.82,72.35,4,0.0
9,21600111,1610612737,ATL,Atlanta,203145,Kent Bazemore,F,,3:20,96.2,114.3,180.6,185.7,-84.4,-71.4,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.74,100.8,84.0,7,0.061
10,21600111,1610612737,ATL,Atlanta,200794,Paul Millsap,F,,8:02,80.8,87.5,116.3,111.1,-35.4,-23.6,0.2,0.5,20.0,0.0,0.3,0.176,40.0,0.5,0.5,0.2,0.1969999999999999,103.11,101.56,84.63,16,0.034
11,21600111,1610612737,ATL,Atlanta,2730,Dwight Howard,C,,11:45,89.4,96.0,103.5,103.8,-14.1,-7.8,0.0,0.0,0.0,0.231,0.0,0.111,0.0,0.5,0.602,0.313,0.314,108.08,104.16,86.8,25,0.213
12,21600111,1610612737,ATL,Atlanta,2594,Kyle Korver,G,,7:03,74.1,80.0,126.0,126.7,-51.9,-46.7,0.0,0.0,0.0,0.0,0.125,0.063,50.0,0.0,0.0,0.105,0.104,106.49,102.13,85.11,15,-0.045
13,21600111,1610612737,ATL,Atlanta,203471,Dennis Schroder,G,,8:34,70.1,73.7,125.8,126.3,-55.6,-52.6,0.0,0.0,0.0,0.091,0.125,0.105,25.0,0.1669999999999999,0.1669999999999999,0.3329999999999999,0.3339999999999999,109.37,106.46,88.72,19,-0.127
14,21600111,1610612737,ATL,Atlanta,203488,Mike Muscala,,,3:43,105.0,111.1,78.8,77.8,26.2,33.3,0.0,0.0,0.0,0.1669999999999999,0.25,0.2,0.0,0.0,1.136,0.083,0.087,118.82,116.23,96.86,9,0.2269999999999999
15,21600111,1610612737,ATL,Atlanta,200757,Thabo Sefolosha,,,8:25,86.4,88.9,74.2,73.7,12.2,15.2,0.0,0.0,0.0,0.0,0.364,0.19,100.0,0.0,0.0,0.087,0.089,106.62,105.48,87.9,18,0.128
16,21600111,1610612737,ATL,Atlanta,203501,Tim Hardaway Jr.,,,4:42,112.8,120.0,72.7,72.7,40.1,47.3,0.0,0.0,0.0,0.0,0.1669999999999999,0.091,0.0,0.75,0.75,0.308,0.316,110.46,107.2,89.33,10,0.3329999999999999
17,21600111,1610612737,ATL,Atlanta,1627098,Malcolm Delaney,,,3:11,145.3,166.7,42.9,42.9,102.5,123.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.127,104.59,97.96,81.63,6,-0.08
