,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22000139,1610612753,ORL,Orlando,203932,Aaron Gordon,F,,9:25,80.5,75.0,112.7,110.0,-32.2,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.25,0.307,0.3329999999999999,0.356,97.31,102.0,85.0,20,-0.102
1,22000139,1610612753,ORL,Orlando,202696,Nikola Vucevic,C,,8:53,105.9,105.3,118.6,115.0,-12.6,-9.7,0.0,0.0,0.0,0.0,0.5,0.214,0.0,1.2,1.2,0.25,0.252,103.48,105.43,87.85,19,0.3379999999999999
2,22000139,1610612753,ORL,Orlando,1628407,Dwayne Bacon,G,,6:52,114.2,113.3,118.1,113.3,-3.8,0.0,0.0,0.0,0.0,0.0,0.2,0.083,0.0,0.25,0.25,0.25,0.252,102.41,104.93,87.44,15,-0.038
3,22000139,1610612753,ORL,Orlando,1630175,Cole Anthony,G,,10:41,96.5,95.5,111.6,108.7,-15.1,-13.2,0.125,0.0,25.0,0.0,0.125,0.0559999999999999,0.0,0.0,0.347,0.125,0.126,99.25,101.14,84.28,22,0.051
4,22000139,1610612753,ORL,Orlando,1629109,Gary Clark,,,2:54,63.0,60.0,100.0,100.0,-37.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,74.48,62.07,5,0.0
5,22000139,1610612753,ORL,Orlando,203082,Terrence Ross,,,11:47,97.3,95.8,115.4,112.5,-18.1,-16.7,0.25,2.0,28.6,0.0,0.25,0.105,14.3,0.0,0.258,0.192,0.195,95.85,97.81,81.51,24,0.0
6,22000139,1610612753,ORL,Orlando,1629648,Jordan Bone,,,1:06,106.4,100.0,200.0,100.0,-93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.84,87.27,72.73,2,0.0
7,22000139,1610612753,ORL,Orlando,203920,Khem Birch,,,7:17,101.7,100.0,116.5,115.4,-14.7,-15.4,0.0,0.0,0.0,0.3329999999999999,0.0,0.182,0.0,1.0,1.0,0.063,0.063,87.78,88.97,74.14,14,0.16
8,22000139,1610612742,DAL,Dallas,1628467,Maxi Kleber,F,,2:29,88.7,83.3,40.0,40.0,48.7,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329999999999999,0.355,102.83,106.31,88.59,6,-0.6
9,22000139,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,C,,8:02,127.1,123.5,106.6,105.9,20.5,17.6,0.0,0.0,0.0,0.0,0.143,0.077,50.0,0.0,1.136,0.111,0.114,99.78,101.58,84.65,17,0.027
10,22000139,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,G,,6:52,118.1,113.3,114.2,113.3,3.8,0.0,0.0,0.0,0.0,0.0,0.143,0.083,20.0,0.75,0.7979999999999999,0.313,0.325,102.41,104.93,87.44,15,0.151
11,22000139,1610612742,DAL,Dallas,1629029,Luka Doncic,G,,10:56,121.8,119.0,97.0,95.5,24.8,23.6,0.4,0.0,22.2,0.0,0.3,0.1669999999999999,0.0,0.417,0.509,0.318,0.325,92.55,94.39,78.66,21,0.208
12,22000139,1610612742,DAL,Dallas,203504,Trey Burke,,,5:46,101.0,100.0,74.3,66.7,26.7,33.3,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.3330000000000002,1.3330000000000002,0.25,0.253,94.31,99.97,83.31,12,0.563
13,22000139,1610612742,DAL,Dallas,1628411,Wes Iwundu,,,11:47,115.4,112.5,97.3,95.8,18.1,16.7,0.0,0.0,0.0,0.125,0.182,0.158,100.0,0.0,0.0,0.04,0.0409999999999999,95.85,97.81,81.51,24,0.012
14,22000139,1610612742,DAL,Dallas,201949,James Johnson,,,9:18,123.9,122.2,112.7,110.5,11.2,11.7,0.1669999999999999,1.0,25.0,0.0,0.286,0.1669999999999999,25.0,1.0,1.064,0.158,0.16,93.99,95.54,79.61,18,0.184
15,22000139,1610612742,DAL,Dallas,203939,Dwight Powell,,,3:45,87.2,85.7,74.0,71.4,13.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.145,87.41,89.72,74.77,7,-0.125
