,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22000764,1610612762,UTA,Utah,1626220,Royce O'Neale,F,,9:05,78.9,83.3,94.1,88.9,-15.2,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,95.12,95.12,79.27,18,-0.107
1,22000764,1610612762,UTA,Utah,202711,Bojan Bogdanovic,F,,9:05,78.9,83.3,94.1,88.9,-15.2,-5.6,0.0,0.0,0.0,0.0,0.1,0.045,0.0,0.5,0.5,0.19,0.19,95.12,95.12,79.27,18,0.071
2,22000764,1610612762,UTA,Utah,203497,Rudy Gobert,C,,8:05,111.8,111.8,131.3,131.3,-19.5,-19.5,0.143,0.0,50.0,0.0,0.4,0.222,0.0,1.0,1.0,0.0559999999999999,0.059,97.92,97.92,81.6,17,0.165
3,22000764,1610612762,UTA,Utah,1628378,Donovan Mitchell,G,,9:05,78.9,83.3,94.1,88.9,-15.2,-5.6,0.6,0.0,30.0,0.0,0.2,0.091,0.0,0.286,0.286,0.3329999999999999,0.3329999999999999,95.12,95.12,79.27,18,0.107
4,22000764,1610612762,UTA,Utah,201144,Mike Conley,G,,7:21,118.8,126.7,135.7,126.7,-17.0,0.0,0.3329999999999999,0.0,14.3,0.0,0.0,0.0,0.0,1.083,1.083,0.375,0.375,97.89,97.89,81.58,15,0.289
5,22000764,1610612762,UTA,Utah,204060,Joe Ingles,,,7:00,123.1,123.1,146.2,146.2,-23.1,-23.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.067,0.067,89.08,89.08,74.23,13,-0.06
6,22000764,1610612762,UTA,Utah,202324,Derrick Favors,,,3:38,85.7,85.7,100.0,85.7,-14.3,0.0,0.3329999999999999,0.0,50.0,0.4,0.5,0.429,0.0,0.0,0.0,0.111,0.111,85.87,92.48,77.06,7,0.222
7,22000764,1610612762,UTA,Utah,1627777,Georges Niang,,,2:38,200.0,200.0,220.0,220.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.97,90.97,75.81,5,0.0
8,22000764,1610612762,UTA,Utah,203903,Jordan Clarkson,,,2:38,200.0,200.0,220.0,220.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.5,0.3329999999999999,0.0,0.5,0.5,0.4,0.4,90.97,90.97,75.81,5,0.085
9,22000764,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,F,,8:05,131.3,131.3,111.8,111.8,19.5,19.5,0.4,0.0,22.2,0.1,0.125,0.111,0.0,0.5710000000000001,0.5710000000000001,0.389,0.389,97.92,97.92,81.6,16,0.188
10,22000764,1610612742,DAL,Dallas,1629740,Nicolo Melli,F,,9:05,94.1,88.9,78.9,83.3,15.2,5.6,0.0,0.0,0.0,0.1,0.083,0.091,0.0,0.0,0.0,0.0,0.0,95.12,95.12,79.27,18,0.089
11,22000764,1610612742,DAL,Dallas,1628467,Maxi Kleber,C,,8:05,131.3,131.3,111.8,111.8,19.5,19.5,0.0,0.0,0.0,0.0,0.125,0.0559999999999999,0.0,0.0,0.0,0.0559999999999999,0.0559999999999999,97.92,97.92,81.6,16,0.0
12,22000764,1610612742,DAL,Dallas,1626196,Josh Richardson,G,,9:05,94.1,88.9,78.9,83.3,15.2,5.6,0.0,0.0,0.0,0.0,0.1669999999999999,0.091,0.0,0.75,0.75,0.105,0.111,95.12,95.12,79.27,18,0.107
13,22000764,1610612742,DAL,Dallas,1629029,Luka Doncic,G,,11:43,122.7,122.7,104.2,108.7,18.6,14.0,0.429,3.0,27.3,0.0,0.154,0.08,9.1,0.643,0.643,0.3329999999999999,0.3329999999999999,94.18,92.14,76.78,22,0.1939999999999999
14,22000764,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,,,6:16,154.5,154.5,133.3,133.3,21.2,21.2,0.0,0.0,0.0,0.0,0.3329999999999999,0.2,0.0,0.4,0.4,0.417,0.417,88.01,88.01,73.35,11,0.092
15,22000764,1610612742,DAL,Dallas,203939,Dwight Powell,,,3:38,100.0,85.7,85.7,85.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.87,92.48,77.06,7,0.0
16,22000764,1610612742,DAL,Dallas,1628973,Jalen Brunson,,,2:38,220.0,220.0,200.0,200.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1669999999999999,0.1669999999999999,90.97,90.97,75.81,5,0.128
