,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21800948,1610612753,ORL,Orlando,203932,Aaron Gordon,F,,11:43,86.3,91.3,164.2,166.7,-77.9,-75.4,0.3329999999999999,2.0,28.6,0.0,0.3329999999999999,0.1,14.3,0.5,0.5,0.185,0.183,99.7,96.26,80.22,23,0.088
1,21800948,1610612753,ORL,Orlando,202696,Nikola Vucevic,C,,8:00,109.7,111.8,151.3,158.8,-41.6,-47.1,0.0,0.0,0.0,0.143,0.2,0.1669999999999999,40.0,0.667,0.667,0.278,0.273,105.46,101.98,84.98,17,0.0279999999999999
2,21800948,1610612753,ORL,Orlando,203095,Evan Fournier,G,,11:43,86.3,91.3,164.2,166.7,-77.9,-75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.185,0.183,99.7,96.26,80.22,23,-0.022
3,21800948,1610612753,ORL,Orlando,201571,D.J. Augustin,G,,8:00,109.7,111.8,151.3,158.8,-41.6,-47.1,0.2,0.0,20.0,0.0,0.0,0.0,0.0,0.833,0.926,0.222,0.218,105.46,101.98,84.98,17,0.222
4,21800948,1610612753,ORL,Orlando,1628515,Isaiah Briscoe,,,3:43,28.6,28.6,199.4,185.7,-170.8,-157.1,0.0,0.0,0.0,0.143,0.0,0.125,25.0,0.3329999999999999,0.3329999999999999,0.4,0.444,87.3,90.4,75.34,7,-0.368
5,21800948,1610612753,ORL,Orlando,203082,Terrence Ross,,,11:43,86.3,91.3,164.2,166.7,-77.9,-75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.11,99.7,96.26,80.22,23,-0.11
6,21800948,1610612753,ORL,Orlando,203920,Khem Birch,,,3:43,28.6,28.6,199.4,185.7,-170.8,-157.1,0.0,0.0,0.0,0.143,0.0,0.125,0.0,0.0,0.0,0.1,0.111,87.3,90.4,75.34,7,-0.053
7,21800948,1610612739,CLE,Cleveland,1626224,Cedi Osman,F,,6:31,165.3,171.4,83.8,85.7,81.5,85.7,0.5,0.0,50.0,0.25,0.0,0.1,0.0,1.5,1.5,0.118,0.121,106.19,103.09,85.91,14,0.3329999999999999
8,21800948,1610612739,CLE,Cleveland,201567,Kevin Love,F,,7:06,168.8,173.3,91.4,93.3,77.4,80.0,0.0,0.0,0.0,0.25,0.429,0.364,0.0,0.75,0.862,0.278,0.287,103.82,101.38,84.49,15,0.242
9,21800948,1610612739,CLE,Cleveland,1626204,Larry Nance Jr.,C,,7:04,165.3,171.4,91.4,93.3,73.9,78.1,0.0,0.0,0.0,0.0,0.143,0.091,0.0,1.25,1.25,0.118,0.121,101.32,98.47,82.06,14,0.233
10,21800948,1610612739,CLE,Cleveland,1629012,Collin Sexton,G,,7:06,168.8,173.3,91.4,93.3,77.4,80.0,0.3329999999999999,0.67,28.6,0.0,0.143,0.091,42.9,0.0,0.532,0.278,0.287,103.82,101.38,84.49,15,0.0
11,21800948,1610612739,CLE,Cleveland,203903,Jordan Clarkson,,,11:43,164.2,166.7,86.3,91.3,77.9,75.4,0.1669999999999999,1.0,14.3,0.0,0.071,0.05,14.3,1.0,1.058,0.222,0.228,99.7,96.26,80.22,24,0.22
12,21800948,1610612739,CLE,Cleveland,1628021,David Nwaba,,,4:37,156.3,155.6,77.8,77.8,78.5,77.8,0.0,0.0,0.0,0.0,0.143,0.111,0.0,0.0,1.136,0.111,0.1119999999999999,93.37,93.57,77.98,9,0.207
13,21800948,1610612739,CLE,Cleveland,203521,Matthew Dellavedova,,,4:39,162.6,160.0,77.8,77.8,84.8,82.2,1.0,0.0,33.3,0.0,0.0,0.0,0.0,0.75,0.75,0.2,0.203,97.24,98.06,81.72,10,0.1939999999999999
14,21800948,1610612739,CLE,Cleveland,203917,Nik Stauskas,,,5:12,162.6,160.0,90.0,100.0,72.6,60.0,0.0,0.0,0.0,0.0,0.125,0.1,0.0,0.0,1.136,0.1,0.102,91.57,87.69,73.08,10,0.176
15,21800948,1610612739,CLE,Cleveland,1627737,Marquese Chriss,,,4:37,156.3,155.6,77.8,77.8,78.5,77.8,0.0,0.0,0.0,0.0,0.143,0.111,50.0,0.0,0.568,0.222,0.223,93.37,93.57,77.98,9,0.034
